t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6
8.599999999999999867e-01,-7.972951272744438619e-05,-3.017906397858846068e-01,1.024112705125238183e-04,-2.194417552343146116e-01,3.565609736460480781e-04,2.341938106373655959e+00,4.802395677865861200e-04,-2.115558160308443137e-04,1.852642088324544467e+00,2.717400265331708668e-04,1.341522149402276931e-01,9.461057162397128661e-04,-2.117592712831493973e+00,1.274276866593961489e-03,-2.138166736072760787e-04,1.872440929029515644e+00,2.746440615501883893e-04,1.355858746581836138e-01,9.562165716952494843e-04,-2.140223031479428162e+00,1.287894825969234129e-03
8.699999999999999956e-01,-8.185567150451398936e-05,-2.831713869061364131e-01,1.051422870987583859e-04,-2.180935109997202415e-01,3.660694381749811702e-04,2.320656071130584142e+00,4.930461877848303512e-04,-2.136668773214003391e-04,1.871129129103166200e+00,2.744516506419838586e-04,1.354908855252111577e-01,9.555466628031306737e-04,-2.138723628015458011e+00,1.286992548993944746e-03,-2.083794860586848561e-04,1.824826248971910481e+00,2.676600820196772053e-04,1.321380339588638930e-01,9.319007466023598429e-04,-2.085798866040666777e+00,1.255144687294283256e-03
8.800000000000000044e-01,-8.400266743763094715e-05,-2.643696583421049073e-01,1.079000686751663501e-04,-2.167320534643088492e-01,3.756710892341476337e-04,2.299165463934115028e+00,5.059783174779388217e-04,-2.157230887286101198e-04,1.889135837058358636e+00,2.770928209621206545e-04,1.367947745878608790e-01,9.647423134009606603e-04,-2.159305516869383990e+00,1.299377850793693090e-03,-2.028471914877025706e-04,1.776378695226960014e+00,2.605539390560213759e-04,1.286298837963041342e-01,9.071595902695783796e-04,-2.030422715724660598e+00,1.221821684773008801e-03
8.900000000000000133e-01,-8.616994732206559435e-05,-2.453902986326210733e-01,1.106839046592132881e-04,-2.153577334274164590e-01,3.853634528184983585e-04,2.277471822151768688e+00,5.190326247146013388e-04,-2.177235140187403482e-04,1.906654013379749601e+00,2.796623349164822632e-04,1.380632884416907735e-01,9.736884810715613903e-04,-2.179329008052088845e+00,1.311427132720269012e-03,-1.972227571924999609e-04,1.727124253095295048e+00,2.533294441057638824e-04,1.250633057998041531e-01,8.820063728485548309e-04,-1.974124282049908308e+00,1.187943691510892717e-03
9.000000000000000222e-01,-8.835694873911596140e-05,-2.262382330053532842e-01,1.134930726331663195e-04,-2.139709075311624631e-01,3.951440137168762642e-04,2.255580775379399050e+00,5.322057218444348160e-04,-2.196672466310398868e-04,1.923675719109976923e+00,2.821590280424356493e-04,1.392958522165081148e-01,9.823811115548094965e-04,-2.198785027237580625e+00,1.323134934231792736e-03,-1.915091504712469251e-04,1.677088907877539281e+00,2.459904086154466219e-04,1.214401815986632382e-01,8.564543644909354634e-04,-1.916933266534899039e+00,1.153528580613412185e-03
9.100000000000000311e-01,-9.056310035283736144e-05,-2.069184647782794650e-01,1.163268387252384419e-04,-2.125719380722867202e-01,4.050102168390299403e-04,2.233498042471045775e+00,5.454941675052917471e-04,-2.215534096777390099e-04,1.940193275144682206e+00,2.845817739918128121e-04,1.404919098584129222e-01,9.908162832920970782e-04,-2.217664797115047826e+00,1.334495973517437666e-03,-1.857093386221138223e-04,1.626298644874319299e+00,2.385406440316119520e-04,1.177623928221809835e-01,8.305168353483679535e-04,-1.858879370698126587e+00,1.118594225186046775e-03
9.200000000000000400e-01,-9.278782220677246509e-05,-1.874360727611549260e-01,1.191844579907333940e-04,-2.111611928139866257e-01,4.149594685426301593e-04,2.211229428568778577e+00,5.588944684105724746e-04,-2.233811559440498093e-04,1.956199262232514169e+00,2.869294845309113278e-04,1.416509241297982669e-01,9.989902074263325681e-04,-2.235959837388865612e+00,1.345505147497432332e-03,-1.798262889432710387e-04,1.574779449386263019e+00,2.309839618008023934e-04,1.140318210996569964e-01,8.042070555725009534e-04,-1.799992296058085639e+00,1.083158498334276269e-03
9.300000000000000488e-01,-9.503052602068075196e-05,-1.677962086569854128e-01,1.220651747931900447e-04,-2.097390447977542094e-01,4.249891379602834082e-04,2.188780822132549986e+00,5.724030811365337723e-04,-2.251496678881660326e-04,1.971686520975127310e+00,2.892011095404941321e-04,1.427723766093502711e-01,1.006899227801941708e-03,-2.253661964778594040e+00,1.356157531823060395e-03,-1.738629687328890688e-04,1.522557306713998804e+00,2.233241733695605206e-04,1.102503480603909403e-01,7.775382953149827898e-04,-1.740301744133270878e+00,1.047239273163581537e-03
9.400000000000000577e-01,-9.729061548726870747e-05,-1.480040944634936073e-01,1.249682231855273648e-04,-2.083058721552131787e-01,4.350965583265487273e-04,2.166158191970039670e+00,5.860164139096012224e-04,-2.268581576412630825e-04,1.986648151827182573e+00,2.913956370157896295e-04,1.438557676920479700e-01,1.014539820964865816e-03,-2.270763293018977169e+00,1.366448380876659346e-03,-1.678223452891381632e-04,1.469658202158153237e+00,2.155650901844286915e-04,1.064198553336823533e-01,7.505238247274613559e-04,-1.679837416442175879e+00,1.010854422779441496e-03
9.500000000000000666e-01,-9.956748656891946402e-05,-1.280650198745907353e-01,1.278928272911889245e-04,-2.068620579199558773e-01,4.452790283049520002e-04,2.143367584266503645e+00,5.997308283936790985e-04,-2.285058670074980984e-04,2.001077515096346904e+00,2.935120930664915297e-04,1.449006165891634224e-01,1.021908596162562867e-03,-2.287256232859944838e+00,1.376373127771622455e-03,-1.617073859101889250e-04,1.416108121019355348e+00,2.077105236919496705e-04,1.025422245488309542e-01,7.231769139615856290e-04,-1.618629014503296659e+00,9.740218202873373405e-04
9.599999999999999645e-01,-1.018605277944226048e-04,-1.079843396818466195e-01,1.308382016852874859e-04,-2.054079898393806336e-01,4.555338133150011663e-04,2.120415119614623478e+00,6.135426414774606835e-04,-2.300920674640100647e-04,2.014968230943295247e+00,2.955495419167592820e-04,1.459064613282617662e-01,1.029002295344008363e-03,-2.303133492066612220e+00,1.385927384352397904e-03,-1.555210578942113067e-04,1.361933048598229501e+00,1.997642853386653546e-04,9.861933733513610079e-02,6.955108331690019845e-04,-1.556706239835123240e+00,9.367593387927464687e-04
9.699999999999999734e-01,-1.041691205557039677e-04,-8.776747117595939951e-02,1.338035517757497580e-04,-2.039440601865285529e-01,4.658581468592015956e-04,2.097306990044353725e+00,6.274481270617389113e-04,-2.316160601609194587e-04,2.028314179381705884e+00,2.975070859052173161e-04,1.468728587532009966e-01,1.035817793159692730e-03,-2.318388075419277605e+00,1.395106941194487271e-03,-1.492663285393757485e-04,1.307158970195403169e+00,1.917301865711183186e-04,9.465307532189741468e-02,6.675388525013588575e-04,-1.494098793956150528e+00,8.990848514011492076e-04
9.799999999999999822e-01,-1.064926394045556251e-04,-6.741989154822480845e-02,1.367880741844611106e-04,-2.024706655719207271e-01,4.762492318500711379e-04,2.074049456052768470e+00,6.414435178467174431e-04,-2.330771759213284941e-04,2.041109500278265099e+00,2.993838654849556927e-04,1.477993845241321602e-01,1.042352096961623705e-03,-2.333013284713425950e+00,1.403907767604448131e-03,-1.429461651438528535e-04,1.251811871111505825e+00,1.836120388358512725e-04,9.064532013841462843e-02,6.392742421103053338e-04,-1.430836378384874763e+00,8.610162312180266427e-04
9.899999999999999911e-01,-1.088304523493655252e-04,-4.694713529200689184e-02,1.397909571284100994e-04,-2.009882067553951379e-01,4.867042419371554436e-04,2.050648843633912755e+00,6.555250071193206591e-04,-2.344747752413214740e-04,2.053348593352668061e+00,3.011790592235304284e-04,1.486856331174994938e-01,1.048602346803326549e-03,-2.347002718759729323e+00,1.412326011619894489e-03,-1.365635350058126013e-04,1.195917736647161611e+00,1.754136535794062219e-04,8.659795341398708601e-02,6.107302721474877887e-04,-1.366948694639786188e+00,8.225713513488561732e-04
1.000000000000000000e+00,-1.111819211518472552e-04,-2.635479160420861611e-02,1.428113808008330172e-04,-1.994970884579441717e-01,4.972203228340425253e-04,2.027111541308648235e+00,6.696887505405037591e-04,-2.358082482899636787e-04,2.065026118177609504e+00,3.028918838029618157e-04,1.495312178260398139e-01,1.054565815439840147e-03,-2.360350273384038022e+00,1.420358000009490709e-03,-1.301214054234258930e-04,1.139502552103002886e+00,1.671388422483263377e-04,8.251285677791475592e-02,5.819202127645570427e-04,-1.302465444239384373e+00,7.837680848991211615e-04
1.010000000000000009e+00,-1.135464016237700891e-04,-5.648501786740034447e-03,1.458485177523588256e-04,-1.979977191735510789e-01,5.077945936453787286e-04,2.003443997154503720e+00,6.839308679325642720e-04,-2.370770149093027221e-04,2.076136994178797046e+00,3.045215940197365913e-04,1.503357707587832937e-01,1.060239908327722646e-03,-2.373050141427394344e+00,1.428000238272959755e-03,-1.236227436948622745e-04,1.082592302779648907e+00,1.587914162891529207e-04,7.839191185949667684e-02,5.528573341131571943e-04,-1.237416328702154900e+00,7.446243049742960795e-04
1.020000000000000018e+00,-1.159232439236887371e-04,1.516604335201132692e-02,1.489015332721538147e-04,-1.964905109810274331e-01,5.184241481938838903e-04,1.979652715835517940e+00,6.982474450664528064e-04,-2.382805246143675476e-04,2.086676400634940531e+00,3.060674827848063636e-04,1.510989428410529078e-01,1.065622163625047115e-03,-2.385096812746020145e+00,1.435249410641077769e-03,-1.170705171182927283e-04,1.025212973977733366e+00,1.503751871484293044e-04,7.423700028803283113e-02,5.235549063449392807e-04,-1.171831049546598225e+00,7.051578846798646147e-04
1.030000000000000027e+00,-1.183117928536729326e-04,3.608310609570875016e-02,1.519695857690657752e-04,-1.949758793558502012e-01,5.291060563473653578e-04,1.955744255632095419e+00,7.126345354490819586e-04,-2.394182565931690253e-04,2.096639776677757805e+00,3.075288811235883722e-04,1.518204038144647383e-01,1.070710252191403719e-03,-2.396485074211325728e+00,1.442102380075676238e-03,-1.104676929918874372e-04,9.673905509978817374e-01,1.418939662726977113e-04,7.005000369282271544e-02,4.940261996115506531e-04,-1.105739308291206591e+00,6.653866971213055759e-04
1.040000000000000036e+00,-1.207113881560375616e-04,5.709690441859871513e-02,1.550518271527692824e-04,-1.934542429819986475e-01,5.398373653457346107e-04,1.931725225470848573e+00,7.270881621106385813e-04,-2.404897197066997348e-04,2.106022821291973823e+00,3.089051581759653790e-04,1.524998422369278628e-01,1.075501977587899494e-03,-2.407210009709906284e+00,1.448556188269641562e-03,-1.038172386138166113e-04,9.091510191407197183e-01,1.333515651085003363e-04,6.583280370316579866e-02,4.642844840646384997e-04,-1.039170806454472240e+00,6.253286154040974465e-04
1.050000000000000044e+00,-1.231213648100723036e-04,7.820161458403962484e-02,1.581474032149099765e-04,-1.919260235637915146e-01,5.506151011280212802e-04,1.907602281954448697e+00,7.416043193918935581e-04,-2.414944524889337755e-04,2.114821493315317102e+00,3.101957211962853974e-04,1.531369654826442717e-01,1.079995276077157272e-03,-2.417267000143539679e+00,1.454608055646914623e-03,-9.712212128225094837e-05,8.505203637068778910e-01,1.247517951023801067e-04,6.158728194836191050e-02,4.343430298558526655e-04,-9.721552455548926330e-01,5.850015126337223962e-04
1.060000000000000053e+00,-1.255410533287714217e-04,9.939137374303208539e-02,1.612554540102492499e-04,-1.903916456377239830e-01,5.614362696593894458e-04,1.883382126391472955e+00,7.561789747315122295e-04,-2.424320231468270377e-04,2.123032011438524602e+00,3.114000155533618009e-04,1.537314997421089791e-01,1.084188216623316109e-03,-2.426651723429190000e+00,1.460255381362490562e-03,-9.038530829536012984e-05,7.915245699969776227e-01,1.160984677008785807e-04,5.731532005771018679e-02,4.042151071368381703e-04,-9.047223271109552378e-01,5.444232619156559811e-04
1.070000000000000062e+00,-1.279697800555637836e-04,1.206602825327494077e-01,1.643751142378090157e-04,-1.888515363843049077e-01,5.722978582581514373e-04,1.859071501826252915e+00,7.708080704533653606e-04,-2.433020295603171754e-04,2.130650854205339062e+00,3.125175247304735394e-04,1.542831900221099950e-01,1.088079000892032151e-03,-2.435360154499006224e+00,1.465495743302420517e-03,-8.360976695131513818e-05,7.321896233116514940e-01,1.073953943505389968e-04,5.301879966051060988e-02,3.739139860592457262e-04,-8.369017526411599572e-01,5.036117363553816719e-04
1.080000000000000071e+00,-1.304068674610425163e-04,1.420024076750674435e-01,1.675055136220163676e-04,-1.873061254398937503e-01,5.831968369227845655e-04,1.834677190068722874e+00,7.854875255538397829e-04,-2.441040992823233626e-04,2.137674760012508113e+00,3.135477703253648687e-04,1.547918001457283532e-01,1.091665963250477772e-03,-2.443388565300321780e+00,1.470326898083809024e-03,-7.679846454828631889e-05,6.725415089515268674e-01,9.864638649790380799e-05,4.869960238606277358e-02,3.434529367747235517e-04,-7.687232236640008098e-01,4.625848090583791991e-04
1.090000000000000080e+00,-1.328516344396946200e-04,1.634117845750937548e-01,1.706457772938479696e-04,-1.857558447085377595e-01,5.941301596589442739e-04,1.810206008724268401e+00,8.002132374891477362e-04,-2.448378895387467807e-04,2.144100727109788274e+00,3.144903120502456754e-04,1.552571127523380556e-01,1.094947570767342221e-03,-2.450733524795655871e+00,1.474746781054816830e-03,-6.995436838444343472e-05,6.126062122172256652e-01,8.985525558951469431e-05,4.435960986366586922e-02,3.128452294349169920e-04,-7.002164416979657080e-01,4.213603531301246606e-04
1.100000000000000089e+00,-1.353033966066314632e-04,1.848824199197003360e-01,1.737950261719752574e-04,-1.842011281738088202e-01,6.050947658064822782e-04,1.785664808223572209e+00,8.149810839626400044e-04,-2.455030872284700498e-04,2.149926013599940511e+00,3.153447477317910977e-04,1.556789292976061279e-01,1.097922423212830539e-03,-2.457391898962712595e+00,1.478753506294658727e-03,-6.308044575795753589e-05,5.524097184093812452e-01,8.102581307191496229e-05,4.000070372261993468e-02,2.821041341914771929e-04,-6.314111082615556647e-01,3.799562416761020694e-04
1.110000000000000098e+00,-1.377614665943176784e-04,2.064082942760496753e-01,1.769523773439083401e-04,-1.826424117106408840e-01,6.160875813664578758e-04,1.761060468852466254e+00,8.297869247121128717e-04,-2.460994089233577977e-04,2.155148137438733791e+00,3.161107133111419045e-04,1.560570700534926747e-01,1.100589253058665510e-03,-2.463360850794381829e+00,1.482345366613605289e-03,-5.617966396699838514e-05,4.919780128286159737e-01,7.216187039164633280e-05,3.562476559222418210e-02,2.512429211960496623e-04,-5.623369248732587034e-01,3.383903478017875237e-04
1.120000000000000107e+00,-1.402251543493016300e-04,2.279833646901270328e-01,1.801169444471411479e-04,-1.810801328971667901e-01,6.271055203281560844e-04,1.736399897781777391e+00,8.446266032971210414e-04,-2.466266008682558197e-04,2.159764876434939751e+00,3.167878828439037913e-04,1.563913741082505471e-01,1.102946925478084190e-03,-2.468637840298734343e+00,1.485520833552979184e-03,-4.925499030973676842e-05,4.313370807755605441e-01,6.326723899525177352e-05,3.123367710177846202e-02,2.202748606002842991e-04,-4.930235930515730058e-01,2.966805446126633558e-04
1.130000000000000115e+00,-1.426937674289452049e-04,2.496015672852727185e-01,1.832878380502963363e-04,-1.795147308265552244e-01,6.381454859961025296e-04,1.711690026097173911e+00,8.594959488862891463e-04,-2.470844389809920814e-04,2.163774268250339361e+00,3.173759685001483009e-04,1.566816993664257307e-01,1.104994438345842031e-03,-2.473220624499030240e+00,1.488278557385160593e-03,-4.230939208434292959e-05,3.705129075508413750e-01,5.434573032927356775e-05,2.682931988058228842e-02,1.892132225558287254e-04,-4.235008143149913695e-01,2.548447052142085913e-04
1.140000000000000124e+00,-1.451666112981533311e-04,2.712568198607081538e-01,1.864641660342692959e-04,-1.779466459188480676e-01,6.492043723170772473e-04,1.686937805829016979e+00,8.743907780446195715e-04,-2.474727288523761223e-04,2.167174610399719814e+00,3.178747205644124447e-04,1.569279225488573459e-01,1.106730922238210709e-03,-2.477107257433712739e+00,1.490617367113583744e-03,-3.534583658898692276e-05,3.095314784550831089e-01,4.540115584025380225e-05,2.241357555793505735e-02,1.580712772143296689e-04,-3.537982901820048709e-01,2.129007027119011986e-04
1.150000000000000133e+00,-1.476429896261038769e-04,2.929430244900672609e-01,1.896450339733730831e-04,-1.763763197327974375e-01,6.602790652071302210e-04,1.662150206982207834e+00,8.893068965208043982e-04,-2.477913057461991102e-04,2.169964460250872751e+00,3.182839274356983228e-04,1.571299391926772593e-01,1.108155640432977257e-03,-2.480296090156410393e+00,1.492536270472737125e-03,-2.836729112183981511e-05,2.484187787889192978e-01,3.643732697473582420e-05,1.798832576313680667e-02,1.268622947274383836e-04,-2.839457221711144674e-01,1.708664102112252177e-04
1.159999999999999920e+00,-1.501222045829776308e-04,3.146540701199278534e-01,1.928295455164831887e-04,-1.748041947777025651e-01,6.713664438785975699e-04,1.637334214566035007e+00,9.042401010345359376e-04,-2.480400345992341666e-04,2.172142635024598700e+00,3.186034156274739374e-04,1.572876636513105553e-01,1.109267988909446888e-03,-2.482785770735937092e+00,1.494034453928165225e-03,-2.137672298107127112e-05,1.872007938529710591e-01,2.745805517926117826e-05,1.355545212548668089e-02,9.559954524679983552e-05,-2.139728118008072666e-01,1.287597008176561775e-04
1.169999999999999929e+00,-1.526035571366880371e-04,3.363838351683405836e-01,1.960168027681822255e-04,-1.732307143252468928e-01,6.824633821671158935e-04,1.612496825624022190e+00,9.191861810638176982e-04,-2.482188100212356615e-04,2.173708211794701306e+00,3.188330497676721085e-04,1.574010290944751200e-01,1.110067496348439518e-03,-2.484575244256289839e+00,1.495111282676465491e-03,-1.437709946485204794e-05,1.259035089478692526e-01,1.846715190037283213e-05,9.116836274284521868e-03,6.429629892406392346e-05,-1.439092605895811727e-01,8.659844763667626135e-05
1.179999999999999938e+00,-1.550863473496110140e-04,3.581261901233598888e-01,1.992059066699044525e-04,-1.716563222213352835e-01,6.935667498586379175e-04,1.587645046263777449e+00,9.341409206322747035e-04,-2.483275562949401895e-04,2.174660527487993544e+00,3.189727325986917205e-04,1.574699875081820299e-01,1.110553824132293026e-03,-2.485663752816653194e+00,1.495766300645292018e-03,-7.371387871351618623e-06,6.455290937423337205e-02,9.468428584612088224e-06,4.674359838829353526e-03,3.296582591087473234e-05,-7.378477005592133653e-02,4.440052377375986657e-05
1.189999999999999947e+00,-1.575698746753146349e-04,3.798750001415718280e-01,2.023959573810801642e-04,-1.700814626979310906e-01,7.046734140164465131e-04,1.562785888686842206e+00,9.491001000964623992e-04,-2.483662273760657568e-04,2.174999178884293727e+00,3.190224049773966925e-04,1.574945096947352463e-01,1.110726766344861298e-03,-2.486050835531395720e+00,1.495999230493352946e-03,-3.625554987414305567e-07,3.174980432700278809e-03,4.656966785227934079e-07,2.299044484214539266e-04,1.621396358885243845e-06,-3.629041718332650258e-03,2.183802334393317582e-06
1.199999999999999956e+00,-1.600534382552890001e-04,4.016241276466252508e-01,2.055860546602807028e-04,-1.685065801848931732e-01,7.157802403081704517e-04,1.537926368218538897e+00,9.640594979331788134e-04,-2.483348068933119435e-04,2.174724022616423724e+00,3.189820458751162495e-04,1.574745852727316153e-01,1.110586249771513580e-03,-2.485736328530068651e+00,1.495809973610410029e-03,6.646430354808551611e-06,-5.820429257610618134e-02,-8.537232371353112770e-06,-4.214648267639839636e-03,-2.972371958025822307e-05,6.652822290469487254e-02,-4.003384357594600926e-05
1.209999999999999964e+00,-1.625363372156765694e-04,4.233674349277667392e-01,2.087752982463636064e-04,-1.669321191218127165e-01,7.268840943328021102e-04,1.513073500337813515e+00,9.790148925267775845e-04,-2.482333081483602830e-04,2.173835175170215628e+00,3.188516723776454098e-04,1.574102226770612289e-01,1.110132333899137508e-03,-2.484720364957411221e+00,1.495198610117281883e-03,1.365260239112865694e-05,-1.195589243515647326e-01,-1.753654711847406716e-05,-8.657416680055375971e-03,-6.105625175491065306e-05,1.366573222946741162e-01,-8.223454085178249432e-05
1.219999999999999973e+00,-1.650178709640007593e-04,4.450987867383586760e-01,2.119627882396155885e-04,-1.653585237698509403e-01,7.379818429477066118e-04,1.488234297707097031e+00,9.939620639564711226e-04,-2.480617741158739373e-04,2.172333012884505088e+00,3.186313396852443890e-04,1.573014491589069808e-01,1.109365210916135646e-03,-2.483003374973346222e+00,1.494165398865840736e-03,2.065299331204714222e-05,-1.808629295930359593e-01,-2.652843611629584502e-05,-1.309651915952468951e-02,-9.236293001341777946e-05,2.067285549330972194e-01,-1.244004163876280598e-04
1.229999999999999982e+00,-1.674973394858973058e-04,4.668120528944244008e-01,2.151476254828993938e-04,-1.637862380235753645e-01,7.490703555956439771e-04,1.463415767202137063e+00,1.008896795783650142e-03,-2.478202774434979674e-04,2.170218171951137087e+00,3.183211411126390337e-04,1.571483107857449268e-01,1.108285205712428731e-03,-2.480586085752983561e+00,1.492710777439014598e-03,2.764463581939473514e-05,-2.420903229999020745e-01,-3.550908791827740312e-05,-1.753007407674888468e-02,-1.236304842041363746e-04,2.767122193014810994e-01,-1.665135970780094808e-04
1.239999999999999991e+00,-1.699740436418428887e-04,4.885011108731664997e-01,2.183289119427967774e-04,-1.622157052227974905e-01,7.601465056317797822e-04,1.438624906941858628e+00,1.023814876839188124e-03,-2.475089204518585747e-04,2.167491548414958391e+00,3.179212080890201709e-04,1.569508724413438416e-01,1.106892775879451127e-03,-2.477469521486612258e+00,1.490835362150783787e-03,3.462456261500077004e-05,-3.032151192715331067e-01,-4.447469107787588896e-05,-2.195619980242817515e-02,-1.548456441754169461e-04,3.465786138813287676e-01,-2.085562098174451972e-04
1.250000000000000000e+00,-1.724472854638854104e-04,5.101598484115021925e-01,2.215057510907538158e-04,-1.606473679644097041e-01,7.712071716507012389e-04,1.413868703318206910e+00,1.038712103010753151e-03,-2.471278351345641854e-04,2.164154298173824653e+00,3.174317101580443668e-04,1.567092178257657453e-01,1.105188511710156456e-03,-2.473655003379712003e+00,1.488539948046186138e-03,4.158980640069500305e-05,-3.642113331073026927e-01,-5.342143414854900909e-05,-2.637301470726305039e-02,-1.859951397756119532e-04,4.162980371541472047e-01,-2.505103815004560753e-04
1.260000000000000009e+00,-1.749163684523735956e-04,5.317821661045900594e-01,2.246772482842252687e-04,-1.590816679142222911e-01,7.822492388134320808e-04,1.389154128025999135e+00,1.053584279030118443e-03,-2.466771831582052332e-04,2.160207836978602636e+00,3.168528549778344152e-04,1.564234494553659038e-01,1.103173136199015868e-03,-2.469144149652950482e+00,1.485825508901316132e-03,4.853739987830714290e-05,-4.250529792065842472e-01,-6.234550568375440570e-05,-3.077863716195396518e-02,-2.170657008530736383e-04,4.858407876014433358e-01,-2.923582390215627913e-04
1.270000000000000018e+00,-1.773805978726875141e-04,5.533619800043674264e-01,2.278425111478200524e-04,-1.575190456188003407e-01,7.932696001744507031e-04,1.364488135092763343e+00,1.068427220260476573e-03,-2.461571558623523162e-04,2.155653840433151114e+00,3.161848883209761926e-04,1.560936886627915521e-01,1.100847505042010233e-03,-2.463938875542164286e+00,1.482693197223313624e-03,5.546437574966596993e-05,-4.857140722687428025e-01,-7.124309423694853509e-05,-3.517118553720078450e-02,-2.480440572561500153e-04,5.551771637047143715e-01,-3.340819092752804649e-04
1.280000000000000027e+00,-1.798392810519672594e-04,5.748932242180699870e-01,2.310006499544445984e-04,-1.559599403173012599e-01,8.042651580087001708e-04,1.339877657908600028e+00,1.083236754483743068e-03,-2.455679742595595584e-04,2.150494243994349741e+00,3.154280940745233749e-04,1.557200755969840866e-01,1.098212606636644450e-03,-2.458041393298393551e+00,1.479144344250384003e-03,6.236776671660239227e-05,-5.461686269931621540e-01,-8.011038836159054379e-05,-3.954877820370472641e-02,-2.789169388331986122e-04,6.242774639454790053e-01,-3.756635191561368469e-04
1.290000000000000036e+00,-1.822917276758436334e-04,5.963698535067698536e-01,2.341507780064485712e-04,-1.544047897533114000e-01,8.152328251386075503e-04,1.315329606256020245e+00,1.098008723687872576e-03,-2.449098890353622240e-04,2.144731242972082175e+00,3.145827942399946186e-04,1.553027692231775669e-01,1.095269562081938345e-03,-2.451454212187857973e+00,1.475180459951785190e-03,6.924460548094554942e-05,-6.063906580792107759e-01,-8.894357661113738277e-05,-4.390953353216588140e-02,-3.096710754325692318e-04,6.931119868052384447e-01,-4.170851955586492798e-04
1.300000000000000044e+00,-1.847372500851679369e-04,6.177858458839042832e-01,2.372920120167693113e-04,-1.528540299866832652e-01,8.261695262610984714e-04,1.290850863339795263e+00,1.112738985854168751e-03,-2.441831805482767717e-04,2.138367292529231189e+00,3.136493489333730725e-04,1.548419473228987153e-01,1.092019625178425150e-03,-2.444180138491956367e+00,1.470803233027825245e-03,7.609192474452517721e-05,-6.663541802262621383e-01,-9.773884753904673488e-05,-4.825156989328473894e-02,-3.402931969026141978e-04,7.616510307654995593e-01,-4.583290653773386294e-04
1.310000000000000053e+00,-1.871751635727408923e-04,6.391352052137997397e-01,2.404234724900756277e-04,-1.513080952053729722e-01,8.370721992746089782e-04,1.266448282816811988e+00,1.127423416744590236e-03,-2.433881588298014785e-04,2.131405107681688893e+00,3.126281563851076250e-04,1.543378064939673333e-01,1.088464182428155839e-03,-2.436222275507274215e+00,1.466014530909869312e-03,8.290675720917044223e-05,-7.260332081336847709e-01,-1.064923896987754969e-04,-5.257300565776138607e-02,-3.707700330916831777e-04,8.298648943077634454e-01,-4.993772555067220757e-04
1.320000000000000062e+00,-1.896047866800439248e-04,6.604119638102128320e-01,2.435442841039140848e-04,-1.497674175372764038e-01,8.479377966061063792e-04,1.242128685825908185e+00,1.142057911689068565e-03,-2.425251635844170080e-04,2.123847663298358057e+00,3.115196529401132830e-04,1.537905621504966069e-01,1.084604753034700214e-03,-2.427584023545588998e+00,1.460816399760339829e-03,8.968613557671147333e-05,-7.854017565008554191e-01,-1.152003916437818667e-04,-5.687195919629655511e-02,-4.010883138481302840e-04,8.977238759135410806e-01,-5.402118928413228698e-04
1.330000000000000071e+00,-1.920254414939674345e-04,6.816101850348483815e-01,2.466535760898518732e-04,-1.482324268620674734e-01,8.587632865380981709e-04,1.217898858017735009e+00,1.156638387372811326e-03,-2.415945641895848666e-04,2.115698194101141905e+00,3.103243130577695462e-04,1.532004485228922464e-01,1.080442988903141050e-03,-2.418269079933853760e+00,1.455211064472710682e-03,9.642709254897758621e-05,-8.444338400271441669e-01,-1.238590419275230120e-04,-6.114654887959045798e-02,-4.312347690203061057e-04,9.651982740643353376e-01,-5.808151042756595469e-04
1.340000000000000080e+00,-1.944364539435419694e-04,7.027239658959001378e-01,2.497504826146229335e-04,-1.467035506230340292e-01,8.695456545356529962e-04,1.193765546584592219e+00,1.171160783623618768e-03,-2.405967596957488120e-04,2.106960194664952546e+00,3.090426493119220329e-04,1.525677186578532074e-01,1.075980674640079947e-03,-2.408281439014212655e+00,1.449200928671511967e-03,1.031266608277993298e-04,-9.031034734119316454e-01,-1.324645291034576050e-04,-6.539489307834407683e-02,-4.611961284565664360e-04,1.032258387241661302e+00,-6.211690167042574181e-04
1.350000000000000089e+00,-1.968371540966667955e-04,7.237474396465710669e-01,2.528341431612713157e-04,-1.451812136389159513e-01,8.802819045734104359e-04,1.169735457290288050e+00,1.185621065199188914e-03,-2.395321788263342843e-04,2.097637419417710092e+00,3.076752123908816131e-04,1.518926444183714974e-01,1.071219727553634950e-03,-2.397625392143993839e+00,1.442788574712329562e-03,1.097818731150050576e-04,-9.613846713545792788e-01,-1.410130417250415804e-04,-6.961511016325701295e-02,-4.909591220052575812e-04,1.098874513927011964e+00,-6.612557570216292179e-04
1.360000000000000098e+00,-1.992268764568409616e-04,7.446747783836134005e-01,2.559037029102973837e-04,-1.436658379157412513e-01,8.909690604626013160e-04,1.145815251499975540e+00,1.200015223574434379e-03,-2.384012799777480540e-04,2.087733882640337324e+00,3.062225910974242455e-04,1.511755164837318977e-01,1.066162197653439028e-03,-2.386305527695707696e+00,1.435976763681801873e-03,1.163897621124252780e-04,-1.019251448554467476e+00,-1.495007683457335831e-04,-7.380531850503023461e-02,-5.205104795147353887e-04,1.165016952601902078e+00,-7.010574521223004747e-04
