t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6
5.947770580046468636e-01,-3.083828833262165087e-02,-9.740868249735495921e-01,-2.193190462737105995e-02,-2.211560636212199504e-01,2.744484494384443751e-01,2.214346690025502884e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.957766833122176697e-01,-3.083828833262165087e-02,-9.726954068252129382e-01,-2.193190462737105995e-02,-2.213690724380079633e-01,2.744484494384443751e-01,2.212520374588570871e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.967763086197884759e-01,-3.083828833262165087e-02,-9.713039886768762843e-01,-2.193190462737105995e-02,-2.215820812547959484e-01,2.744484494384443751e-01,2.210694059151638857e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.977759339273592820e-01,-3.083828833262165087e-02,-9.699125705285397414e-01,-2.193190462737105995e-02,-2.217950900715839613e-01,2.744484494384443751e-01,2.208867743714707288e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.987755592349301992e-01,-3.083828833262165087e-02,-9.685211523802029765e-01,-2.193190462737105995e-02,-2.220080988883720019e-01,2.744484494384443751e-01,2.207041428277775275e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.997751845425010053e-01,-3.083828833262165087e-02,-9.671297342318663226e-01,-2.193190462737105995e-02,-2.222211077051600425e-01,2.744484494384443751e-01,2.205215112840843261e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.007748098500718115e-01,-3.083828833262165087e-02,-9.657383160835296687e-01,-2.193190462737105995e-02,-2.224341165219480276e-01,2.744484494384443751e-01,2.203388797403911248e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017744351576426176e-01,-3.083828833262165087e-02,-9.643468979351931258e-01,-2.193190462737105995e-02,-2.226471253387360405e-01,2.744484494384443751e-01,2.201562481966979234e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.027740604652135348e-01,-3.083828833262165087e-02,-9.629554797868562499e-01,-2.193190462737105995e-02,-2.228601341555240811e-01,2.744484494384443751e-01,2.199736166530047221e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.037736857727843409e-01,-3.083828833262165087e-02,-9.615640616385197070e-01,-2.193190462737105995e-02,-2.230731429723120940e-01,2.744484494384443751e-01,2.197909851093115652e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.047733110803551471e-01,-3.083828833262165087e-02,-9.601726434901830531e-01,-2.193190462737105995e-02,-2.232861517891001069e-01,2.744484494384443751e-01,2.196083535656183638e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.057729363879259532e-01,-3.083828833262165087e-02,-9.587812253418463992e-01,-2.193190462737105995e-02,-2.234991606058881197e-01,2.744484494384443751e-01,2.194257220219251625e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.067725616954968704e-01,-3.083828833262165087e-02,-9.573898071935096343e-01,-2.193190462737105995e-02,-2.237121694226761603e-01,2.744484494384443751e-01,2.192430904782319612e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.077721870030676765e-01,-3.083828833262165087e-02,-9.559983890451730915e-01,-2.193190462737105995e-02,-2.239251782394641732e-01,2.744484494384443751e-01,2.190604589345387598e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.087718123106384827e-01,-3.083828833262165087e-02,-9.546069708968364376e-01,-2.193190462737105995e-02,-2.241381870562521861e-01,2.744484494384443751e-01,2.188778273908456029e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.097714376182092888e-01,-3.083828833262165087e-02,-9.532155527484997837e-01,-2.193190462737105995e-02,-2.243511958730401712e-01,2.744484494384443751e-01,2.186951958471524016e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.107710629257802060e-01,-3.083828833262165087e-02,-9.518241346001630188e-01,-2.193190462737105995e-02,-2.245642046898282396e-01,2.744484494384443751e-01,2.185125643034592002e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.117706882333510121e-01,-3.083828833262165087e-02,-9.504327164518264759e-01,-2.193190462737105995e-02,-2.247772135066162524e-01,2.744484494384443751e-01,2.183299327597659989e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.127703135409218183e-01,-3.083828833262165087e-02,-9.490412983034898220e-01,-2.193190462737105995e-02,-2.249902223234042375e-01,2.744484494384443751e-01,2.181473012160727976e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.137699388484926244e-01,-3.083828833262165087e-02,-9.476498801551531681e-01,-2.193190462737105995e-02,-2.252032311401922504e-01,2.744484494384443751e-01,2.179646696723796406e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.147695641560635416e-01,-3.083828833262165087e-02,-9.462584620068164032e-01,-2.193190462737105995e-02,-2.254162399569802633e-01,2.744484494384443751e-01,2.177820381286863949e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.157691894636343477e-01,-3.083828833262165087e-02,-9.448670438584797493e-01,-2.193190462737105995e-02,-2.256292487737682761e-01,2.744484494384443751e-01,2.175994065849932380e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.167688147712051538e-01,-3.083828833262165087e-02,-9.434756257101432064e-01,-2.193190462737105995e-02,-2.258422575905562613e-01,2.744484494384443751e-01,2.174167750413000366e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.177684400787760710e-01,-3.083828833262165087e-02,-9.420842075618064415e-01,-2.193190462737105995e-02,-2.260552664073442741e-01,2.744484494384443751e-01,2.172341434976068353e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.187680653863468772e-01,-3.083828833262165087e-02,-9.406927894134697876e-01,-2.193190462737105995e-02,-2.262682752241322870e-01,2.744484494384443751e-01,2.170515119539136339e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.197676906939176833e-01,-3.083828833262165087e-02,-9.393013712651331337e-01,-2.193190462737105995e-02,-2.264812840409202721e-01,2.744484494384443751e-01,2.168688804102204326e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.207673160014884894e-01,-3.083828833262165087e-02,-9.379099531167965909e-01,-2.193190462737105995e-02,-2.266942928577082850e-01,2.744484494384443751e-01,2.166862488665272757e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.217669413090594066e-01,-3.083828833262165087e-02,-9.365185349684598259e-01,-2.193190462737105995e-02,-2.269073016744962978e-01,2.744484494384443751e-01,2.165036173228340743e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.227665666166302127e-01,-3.083828833262165087e-02,-9.351271168201231720e-01,-2.193190462737105995e-02,-2.271203104912843107e-01,2.744484494384443751e-01,2.163209857791408730e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.237661919242010189e-01,-3.083828833262165087e-02,-9.337356986717865182e-01,-2.193190462737105995e-02,-2.273333193080722958e-01,2.744484494384443751e-01,2.161383542354476717e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.247658172317718250e-01,-3.083828833262165087e-02,-9.323442805234498643e-01,-2.193190462737105995e-02,-2.275463281248603087e-01,2.744484494384443751e-01,2.159557226917544703e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.257654425393427422e-01,-3.083828833262165087e-02,-9.309528623751130993e-01,-2.193190462737105995e-02,-2.277593369416483216e-01,2.744484494384443751e-01,2.157730911480612690e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.267650678469135483e-01,-3.083828833262165087e-02,-9.295614442267765565e-01,-2.193190462737105995e-02,-2.279723457584363067e-01,2.744484494384443751e-01,2.155904596043681121e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.277646931544843545e-01,-3.083828833262165087e-02,-9.281700260784399026e-01,-2.193190462737105995e-02,-2.281853545752243195e-01,2.744484494384443751e-01,2.154078280606749107e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.287643184620551606e-01,-3.083828833262165087e-02,-9.267786079301032487e-01,-2.193190462737105995e-02,-2.283983633920123046e-01,2.744484494384443751e-01,2.152251965169817094e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.297639437696260778e-01,-3.083828833262165087e-02,-9.253871897817664838e-01,-2.193190462737105995e-02,-2.286113722088003453e-01,2.744484494384443751e-01,2.150425649732885081e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.307635690771968839e-01,-3.083828833262165087e-02,-9.239957716334299409e-01,-2.193190462737105995e-02,-2.288243810255883304e-01,2.744484494384443751e-01,2.148599334295953067e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.317631943847676901e-01,-3.083828833262165087e-02,-9.226043534850932870e-01,-2.193190462737105995e-02,-2.290373898423763432e-01,2.744484494384443751e-01,2.146773018859021498e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.327628196923384962e-01,-3.083828833262165087e-02,-9.212129353367566331e-01,-2.193190462737105995e-02,-2.292503986591643284e-01,2.744484494384443751e-01,2.144946703422089485e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.337624449999094134e-01,-3.083828833262165087e-02,-9.198215171884198682e-01,-2.193190462737105995e-02,-2.294634074759523412e-01,2.744484494384443751e-01,2.143120387985157471e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.347620703074802195e-01,-3.083828833262165087e-02,-9.184300990400833253e-01,-2.193190462737105995e-02,-2.296764162927403541e-01,2.744484494384443751e-01,2.141294072548225458e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.357616956150510257e-01,-3.083828833262165087e-02,-9.170386808917466714e-01,-2.193190462737105995e-02,-2.298894251095283392e-01,2.744484494384443751e-01,2.139467757111293444e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.367613209226218318e-01,-3.083828833262165087e-02,-9.156472627434100175e-01,-2.193190462737105995e-02,-2.301024339263163521e-01,2.744484494384443751e-01,2.137641441674361875e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.377609462301927490e-01,-3.083828833262165087e-02,-9.142558445950732526e-01,-2.193190462737105995e-02,-2.303154427431043649e-01,2.744484494384443751e-01,2.135815126237429418e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.387605715377635551e-01,-3.083828833262165087e-02,-9.128644264467365987e-01,-2.193190462737105995e-02,-2.305284515598923778e-01,2.744484494384443751e-01,2.133988810800497848e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.397601968453343613e-01,-3.083828833262165087e-02,-9.114730082984000559e-01,-2.193190462737105995e-02,-2.307414603766803629e-01,2.744484494384443751e-01,2.132162495363565835e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.407598221529052784e-01,-3.083828833262165087e-02,-9.100815901500632910e-01,-2.193190462737105995e-02,-2.309544691934683758e-01,2.744484494384443751e-01,2.130336179926633822e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.417594474604760846e-01,-3.083828833262165087e-02,-9.086901720017266371e-01,-2.193190462737105995e-02,-2.311674780102563886e-01,2.744484494384443751e-01,2.128509864489701808e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.427590727680468907e-01,-3.083828833262165087e-02,-9.072987538533899832e-01,-2.193190462737105995e-02,-2.313804868270443738e-01,2.744484494384443751e-01,2.126683549052769795e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.437586980756176969e-01,-3.083828833262165087e-02,-9.059073357050534403e-01,-2.193190462737105995e-02,-2.315934956438323866e-01,2.744484494384443751e-01,2.124857233615838226e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.447583233831886140e-01,-3.083828833262165087e-02,-9.045159175567166754e-01,-2.193190462737105995e-02,-2.318065044606203995e-01,2.744484494384443751e-01,2.123030918178905768e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
